sku,store_view_code,attribute_set_code,product_type,categories,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,map_price,msrp_price,map_enabled,qty,out_of_stock_qty,website_id,product_websites,manage_stock,use_config_manage_stock
701020,,Default,simple,Default Category/Displays/Acrylic/Misc. Displays,Acry Ctop 6PK 3TR Brch 8.5x11,"<div align=""left""><font face=""Verdana, Helvetica"" color=""#ff0000"" size=""2""><em>Pricing limited to quantity on hand.</em></font></div>",Acrylic Countertop Brochcure Holder 8 1/2x11,4.3125,1,Taxable Goods,"Catalog, Search",49.89,,,,acry-ctop-6pk-3tr-brch-8.5x11-701020,,,,/701020_base.jpg,Acry Ctop 6PK 3TR Brch 8.5x11 base image,/701020_base.jpg,Acry Ctop 6PK 3TR Brch 8.5x11 small image,/701020_base.jpg,Acry Ctop 6PK 3TR Brch 8.5x11 thumbnail,,,,,,,,1,0,1,base,0,0
701040,,Default,simple,Default Category/Displays/Acrylic/Risers,"Acry Cylind Pedestal 2"" x 2""","<p align=left><font color=#000000 size=2 face=""Verdana, Helvetica"">Contemporary in look these solid pedestals&nbsp;will dress up your showcase.&nbsp;Solid clear acrylic, 2"" in diameter. You can purchase individually or in a set of three.&nbsp; Great for displaying jewelry and small novelty items.<br></font></p>",Solid Acrylic Pedestals,0.3,1,Taxable Goods,"Catalog, Search",15.64,,,,"acry-cylind-pedestal-2""-x-2""-701040",Solid Cylindrical Pedestals Acrylic Risers,"Solid Cylindrical Pedestals Acrylic Risers, display",Solid Cylindrical Pedestals Acrylic Risers,/701040_base.jpg,"Acry Cylind Pedestal 2"" x 2"" base image",/701040_base.jpg,"Acry Cylind Pedestal 2"" x 2"" small image",/701040_base.jpg,"Acry Cylind Pedestal 2"" x 2"" thumbnail",,,,,,,,1,0,1,base,0,0
701041,,Default,simple,Default Category/Displays/Place Holder,"Acrylic Cylind Ped 2""Dx4""H","<p align=left><font color=#000000 size=2 face=""Verdana, Helvetica"">Contemporary in look these solid pedestals&nbsp;will dress up your showcase.&nbsp;Solid clear acrylic, 2"" in diameter. You can purchase individually or in a set of three.&nbsp; Great for displaying jewelry and small novelty items.<br></font></p>",Solid Acrylic Pedestals,0.46,1,Taxable Goods,"Catalog, Search",31.28,,,,"acrylic-cylind-ped-2""dx4""h-701041",Solid Cylindrical Pedestals Acrylic Risers,"Solid Cylindrical Pedestals Acrylic Risers, display",Solid Cylindrical Pedestals Acrylic Risers,/701041_base.jpg,"Acrylic Cylind Ped 2""Dx4""H base image",/701041_base.jpg,"Acrylic Cylind Ped 2""Dx4""H small image",/701041_base.jpg,"Acrylic Cylind Ped 2""Dx4""H thumbnail",,,,,,,,1,0,1,base,0,0
701042,,Default,simple,Default Category/Displays/Place Holder,"Acry Cylind Ped 2""Dx6"" H","<p align=left><font color=#000000 size=2 face=""Verdana, Helvetica"">Contemporary in look these solid pedestals&nbsp;will dress up your showcase.&nbsp;Solid clear acrylic, 2"" in diameter. You can purchase individually or in a set of three.&nbsp; Great for displaying jewelry and small novelty items.<br></font></p>",Solid Acrylic Pedestals,1.2,1,Taxable Goods,"Catalog, Search",46.92,,,,"acry-cylind-ped-2""dx6""-h-701042",Solid Cylindrical Pedestals Acrylic Risers,"Solid Cylindrical Pedestals Acrylic Risers, display",Solid Cylindrical Pedestals Acrylic Risers,/701042_base.jpg,"Acry Cylind Ped 2""Dx6"" H base image",/701042_base.jpg,"Acry Cylind Ped 2""Dx6"" H small image",/701042_base.jpg,"Acry Cylind Ped 2""Dx6"" H thumbnail",,,,,,,,1,0,1,base,0,0
701043,,Default,simple,Default Category/Displays/Acrylic/Risers,"Acry Riser Set 2"",3"",4""","<font color=#000000 size=2 face=""Verdana, Helvetica"">Beautiful clear Acrylic Risers are suitable for most light to medium weight merchandise.&nbsp;Purchase these very affordable risers as sets or individually.</font>","1/8"" Acrylic Risers Sets & Individual",1.035,1,Taxable Goods,"Catalog, Search",15.64,,,,"acry-riser-set-2""-3""-4""-701043",,,,/701043_base.jpg,"Acry Riser Set 2"",3"",4"" base image",/701043_base.jpg,"Acry Riser Set 2"",3"",4"" small image",/701043_base.jpg,"Acry Riser Set 2"",3"",4"" thumbnail",,,,,,,,1,0,1,base,0,0
701044,,Default,simple,Default Category/Displays/Acrylic/Risers,"Acry Riser Set 3"",5"",7""","<font color=#000000 size=2 face=""Verdana, Helvetica"">Beautiful clear Acrylic Risers are suitable for most light to medium weight merchandise.&nbsp;Purchase these very affordable risers as sets or individually.</font>","1/8"" Acrylic Risers Sets & Individual",1.61,1,Taxable Goods,"Catalog, Search",27.39,,,,"acry-riser-set-3""-5""-7""-701044",,,,/701044_base.jpg,"Acry Riser Set 3"",5"",7"" base image",/701044_base.jpg,"Acry Riser Set 3"",5"",7"" small image",/701044_base.jpg,"Acry Riser Set 3"",5"",7"" thumbnail",,,,,,,,1,0,1,base,0,0
701045,,Default,simple,Default Category/Displays/Acrylic/Risers,"Acry Riser Set 4"",6"",8""","<font color=#000000 size=2 face=""Verdana, Helvetica"">Beautiful clear Acrylic Risers are suitable for most light to medium weight merchandise.&nbsp;Purchase these very affordable risers as sets or individually.</font>","1/8"" Acrylic Risers Sets & Individual",2.07,1,Taxable Goods,"Catalog, Search",29.1,,,,"acry-riser-set-4""-6""-8""-701045",,,,/701045_base.jpg,"Acry Riser Set 4"",6"",8"" base image",/701045_base.jpg,"Acry Riser Set 4"",6"",8"" small image",/701045_base.jpg,"Acry Riser Set 4"",6"",8"" thumbnail",,,,,,,,1,0,1,base,0,0
701047,,Default,simple,Default Category/Displays/Acrylic/Risers,"Acry Cylind Ped 2"" Set OF 3","<p align=left><font color=#000000 size=2 face=""Verdana, Helvetica"">Contemporary in look these solid pedestals&nbsp;will dress up your showcase.&nbsp;Solid clear acrylic, 2"" in diameter. You can purchase individually or in a set of three.&nbsp; Great for displaying jewelry and small novelty items.<br></font></p>",Solid Acrylic Pedestals,2.0125,1,Taxable Goods,"Catalog, Search",84.22,,,,"acry-cylind-ped-2""-set-of-3-701047",Solid Cylindrical Pedestals Acrylic Risers,"Solid Cylindrical Pedestals Acrylic Risers, display",Solid Cylindrical Pedestals Acrylic Risers,/701047_base.jpg,"Acry Cylind Ped 2"" Set OF 3 base image",/701047_base.jpg,"Acry Cylind Ped 2"" Set OF 3 small image",/701047_base.jpg,"Acry Cylind Ped 2"" Set OF 3 thumbnail",,,,,,,,1,0,1,base,0,0
701049,,Default,simple,Default Category/Displays/Acrylic/Risers,Acry Riser 2x2x2,"<font color=#000000 size=2 face=""Verdana, Helvetica"">Beautiful clear Acrylic Risers are suitable for most light to medium weight merchandise.&nbsp;Purchase these very affordable risers as sets or individually.</font>","1/8"" Acrylic Risers Sets & Individual",0.345,1,Taxable Goods,"Catalog, Search",4.65,,,,acry-riser-2x2x2-701049,,,,/701049_base.jpg,Acry Riser 2x2x2 base image,/701049_base.jpg,Acry Riser 2x2x2 small image,/701049_base.jpg,Acry Riser 2x2x2 thumbnail,,,,,,,,1,0,1,base,0,0
701049A,,Default,simple,Default Category/Displays/Place Holder,Acry Riser 3x3x3,"<font color=#000000 size=2 face=""Verdana, Helvetica"">Beautiful clear Acrylic Risers are suitable for most light to medium weight merchandise.&nbsp;Purchase these very affordable risers as sets or individually.</font>","1/8"" Acrylic Risers Sets & Individual",0.345,1,Taxable Goods,"Catalog, Search",6.45,,,,acry-riser-3x3x3-701049A,,,,/701049A_base.jpg,Acry Riser 3x3x3 base image,/701049A_base.jpg,Acry Riser 3x3x3 small image,/701049A_base.jpg,Acry Riser 3x3x3 thumbnail,,,,,,,,1,0,1,base,0,0
