sku,store_view_code,attribute_set_code,product_type,categories,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,map_price,msrp_price,map_enabled,qty,out_of_stock_qty,website_id,product_websites,manage_stock,use_config_manage_stock
5T2000200,,Default,simple,Default Category/Tissue & Gift Wrap/Place Holder,Tissue 20x30 Pearlesence Champ,"<div>
<div><font color=#000000 size=2 face=""Verdana, Helvetica""><font size=2>Gold, Silver, and Copper inks are used to create Precious Metal Patterned Printed Tissue Paper.&nbsp; Give a quality image to your in store packaging with these precious metals solids and patterns. Each package contain the following sheet quantities: Items that end in A = 240 sheets/pack.&nbsp; Items that end in B = 200 sheets/pack.&nbsp; There are four packages per case.&nbsp; The sheets measure 20"" x 30"".&nbsp; Click on an image to enlarge. 
<p></p></font></font></div></div>",Precious Metal Patterns Printed Tissue Paper,4.485,1,Taxable Goods,"Catalog, Search",75.63,,,,tissue-20x30-pearlesence-champ-5T2000200,"Printed Tissue Paper, Precious Metals Tissue Paper",printed tissue paper,"Precious metals printed tissue paper is perfect for retail store gift wrapping and displays, order printed tissue paper and retail supplies online.",/5T2000200_base.jpg,Tissue 20x30 Pearlesence Champ base image,/5T2000200_base.jpg,Tissue 20x30 Pearlesence Champ small image,/5T2000200_base.jpg,Tissue 20x30 Pearlesence Champ thumbnail,,,,,,,,1,0,1,base,0,0
5T2000B,,Default,simple,Default Category/Tissue & Gift Wrap/Gemstone,Tissue 20x30 Gemstone Diamond,"<div>
<div><font color=#000000 size=2 face=""Verdana, Helvetica""><font size=2>Gold, Silver, and Copper inks are used to create Precious Metal Patterned Printed Tissue Paper.&nbsp; Give a quality image to your in store packaging with these precious metals solids and patterns. Each package contain the following sheet quantities: Items that end in A = 240 sheets/pack.&nbsp; Items that end in B = 200 sheets/pack.&nbsp; There are four packages per case.&nbsp; The sheets measure 20"" x 30"".&nbsp; Click on an image to enlarge. 
<p></p></font></font></div></div>",Precious Metal Patterns Printed Tissue Paper,4.6,1,Taxable Goods,"Catalog, Search",54.91,,,,tissue-20x30-gemstone-diamond-5T2000B,"Printed Tissue Paper, Precious Metals Tissue Paper",printed tissue paper,"Precious metals printed tissue paper is perfect for retail store gift wrapping and displays, order printed tissue paper and retail supplies online.",/5T2000B_base.jpg,Tissue 20x30 Gemstone Diamond base image,/5T2000B_base.jpg,Tissue 20x30 Gemstone Diamond small image,/5T2000B_base.jpg,Tissue 20x30 Gemstone Diamond thumbnail,,,,,,,,1,0,1,base,0,0
5T2001200,,Default,simple,Default Category/Tissue & Gift Wrap/Pearlescence,Tissue 20x30 Pearlesence Sun,"<div>
<div><font color=#000000 size=2 face=""Verdana, Helvetica""><font size=2>Gold, Silver, and Copper inks are used to create Precious Metal Patterned Printed Tissue Paper.&nbsp; Give a quality image to your in store packaging with these precious metals solids and patterns. Each package contain the following sheet quantities: Items that end in A = 240 sheets/pack.&nbsp; Items that end in B = 200 sheets/pack.&nbsp; There are four packages per case.&nbsp; The sheets measure 20"" x 30"".&nbsp; Click on an image to enlarge. 
<p></p></font></font></div></div>",Precious Metal Patterns Printed Tissue Paper,4.485,1,Taxable Goods,"Catalog, Search",75.63,,,,tissue-20x30-pearlesence-sun-5T2001200,"Printed Tissue Paper, Precious Metals Tissue Paper",printed tissue paper,"Precious metals printed tissue paper is perfect for retail store gift wrapping and displays, order printed tissue paper and retail supplies online.",/5T2001200_base.jpg,Tissue 20x30 Pearlesence Sun base image,/5T2001200_base.jpg,Tissue 20x30 Pearlesence Sun small image,/5T2001200_base.jpg,Tissue 20x30 Pearlesence Sun thumbnail,,,,,,,,1,0,1,base,0,0
5T2001B,,Default,simple,Default Category/Tissue & Gift Wrap/Gemstone,Tissue 20x30 Gemstones Gold,"<div>
<div><font color=#000000 size=2 face=""Verdana, Helvetica""><font size=2>Gold, Silver, and Copper inks are used to create Precious Metal Patterned Printed Tissue Paper.&nbsp; Give a quality image to your in store packaging with these precious metals solids and patterns. Each package contain the following sheet quantities: Items that end in A = 240 sheets/pack.&nbsp; Items that end in B = 200 sheets/pack.&nbsp; There are four packages per case.&nbsp; The sheets measure 20"" x 30"".&nbsp; Click on an image to enlarge. 
<p></p></font></font></div></div>",Precious Metal Patterns Printed Tissue Paper,4.6,1,Taxable Goods,"Catalog, Search",54.91,,,,tissue-20x30-gemstones-gold-5T2001B,"Printed Tissue Paper, Precious Metals Tissue Paper",printed tissue paper,"Precious metals printed tissue paper is perfect for retail store gift wrapping and displays, order printed tissue paper and retail supplies online.",/5T2001B_base.jpg,Tissue 20x30 Gemstones Gold base image,/5T2001B_base.jpg,Tissue 20x30 Gemstones Gold small image,/5T2001B_base.jpg,Tissue 20x30 Gemstones Gold thumbnail,,,,,,,,1,0,1,base,0,0
5T2002200,,Default,simple,Default Category/Tissue & Gift Wrap/Place Holder,Tissue 20x30 Pearlesence,"<div>
<div><font color=#000000 size=2 face=""Verdana, Helvetica""><font size=2>Gold, Silver, and Copper inks are used to create Precious Metal Patterned Printed Tissue Paper.&nbsp; Give a quality image to your in store packaging with these precious metals solids and patterns. Each package contain the following sheet quantities: Items that end in A = 240 sheets/pack.&nbsp; Items that end in B = 200 sheets/pack.&nbsp; There are four packages per case.&nbsp; The sheets measure 20"" x 30"".&nbsp; Click on an image to enlarge. 
<p></p></font></font></div></div>",Precious Metal Patterns Printed Tissue Paper,4.485,1,Taxable Goods,"Catalog, Search",75.63,,,,tissue-20x30-pearlesence-5T2002200,"Printed Tissue Paper, Precious Metals Tissue Paper",printed tissue paper,"Precious metals printed tissue paper is perfect for retail store gift wrapping and displays, order printed tissue paper and retail supplies online.",/5T2002200_base.jpg,Tissue 20x30 Pearlesence base image,/5T2002200_base.jpg,Tissue 20x30 Pearlesence small image,/5T2002200_base.jpg,Tissue 20x30 Pearlesence thumbnail,,,,,,,,1,0,1,base,0,0
5T2002B,,Default,simple,Default Category/Tissue & Gift Wrap/Place Holder,Tissue 20x30 Gemstone Paisley,"<div>
<div><font color=#000000 size=2 face=""Verdana, Helvetica""><font size=2>Gold, Silver, and Copper inks are used to create Precious Metal Patterned Printed Tissue Paper.&nbsp; Give a quality image to your in store packaging with these precious metals solids and patterns. Each package contain the following sheet quantities: Items that end in A = 240 sheets/pack.&nbsp; Items that end in B = 200 sheets/pack.&nbsp; There are four packages per case.&nbsp; The sheets measure 20"" x 30"".&nbsp; Click on an image to enlarge. 
<p></p></font></font></div></div>",Precious Metal Patterns Printed Tissue Paper,4.6,1,Taxable Goods,"Catalog, Search",54.91,,,,tissue-20x30-gemstone-paisley-5T2002B,"Printed Tissue Paper, Precious Metals Tissue Paper",printed tissue paper,"Precious metals printed tissue paper is perfect for retail store gift wrapping and displays, order printed tissue paper and retail supplies online.",/5T2002B_base.jpg,Tissue 20x30 Gemstone Paisley base image,/5T2002B_base.jpg,Tissue 20x30 Gemstone Paisley small image,/5T2002B_base.jpg,Tissue 20x30 Gemstone Paisley thumbnail,,,,,,,,1,0,1,base,0,0
5T2003200,,Default,simple,Default Category/Tissue & Gift Wrap/Place Holder,Tissue 20x30 Pearlesence,"<div>
<div><font color=#000000 size=2 face=""Verdana, Helvetica""><font size=2>Gold, Silver, and Copper inks are used to create Precious Metal Patterned Printed Tissue Paper.&nbsp; Give a quality image to your in store packaging with these precious metals solids and patterns. Each package contain the following sheet quantities: Items that end in A = 240 sheets/pack.&nbsp; Items that end in B = 200 sheets/pack.&nbsp; There are four packages per case.&nbsp; The sheets measure 20"" x 30"".&nbsp; Click on an image to enlarge. 
<p></p></font></font></div></div>",Precious Metal Patterns Printed Tissue Paper,4.485,1,Taxable Goods,"Catalog, Search",75.63,,,,tissue-20x30-pearlesence-5T2003200,"Printed Tissue Paper, Precious Metals Tissue Paper",printed tissue paper,"Precious metals printed tissue paper is perfect for retail store gift wrapping and displays, order printed tissue paper and retail supplies online.",/5T2003200_base.jpg,Tissue 20x30 Pearlesence base image,/5T2003200_base.jpg,Tissue 20x30 Pearlesence small image,/5T2003200_base.jpg,Tissue 20x30 Pearlesence thumbnail,,,,,,,,1,0,1,base,0,0
5T2003B,,Default,simple,Default Category/Tissue & Gift Wrap/Gemstone,Tissue 20x30 Gemstone,"<div>
<div><font color=#000000 size=2 face=""Verdana, Helvetica""><font size=2>Gold, Silver, and Copper inks are used to create Precious Metal Patterned Printed Tissue Paper.&nbsp; Give a quality image to your in store packaging with these precious metals solids and patterns. Each package contain the following sheet quantities: Items that end in A = 240 sheets/pack.&nbsp; Items that end in B = 200 sheets/pack.&nbsp; There are four packages per case.&nbsp; The sheets measure 20"" x 30"".&nbsp; Click on an image to enlarge. 
<p></p></font></font></div></div>",Precious Metal Patterns Printed Tissue Paper,4.6,1,Taxable Goods,"Catalog, Search",54.91,,,,tissue-20x30-gemstone-5T2003B,"Printed Tissue Paper, Precious Metals Tissue Paper",printed tissue paper,"Precious metals printed tissue paper is perfect for retail store gift wrapping and displays, order printed tissue paper and retail supplies online.",/5T2003B_base.jpg,Tissue 20x30 Gemstone base image,/5T2003B_base.jpg,Tissue 20x30 Gemstone small image,/5T2003B_base.jpg,Tissue 20x30 Gemstone thumbnail,,,,,,,,1,0,1,base,0,0
5T2004200,,Default,simple,Default Category/Tissue & Gift Wrap/Place Holder,Tissue 20x30 Pearlesence Pewte,"<div>
<div><font color=#000000 size=2 face=""Verdana, Helvetica""><font size=2>Gold, Silver, and Copper inks are used to create Precious Metal Patterned Printed Tissue Paper.&nbsp; Give a quality image to your in store packaging with these precious metals solids and patterns. Each package contain the following sheet quantities: Items that end in A = 240 sheets/pack.&nbsp; Items that end in B = 200 sheets/pack.&nbsp; There are four packages per case.&nbsp; The sheets measure 20"" x 30"".&nbsp; Click on an image to enlarge. 
<p></p></font></font></div></div>",Precious Metal Patterns Printed Tissue Paper,4.485,1,Taxable Goods,"Catalog, Search",75.63,,,,tissue-20x30-pearlesence-pewte-5T2004200,"Printed Tissue Paper, Precious Metals Tissue Paper",printed tissue paper,"Precious metals printed tissue paper is perfect for retail store gift wrapping and displays, order printed tissue paper and retail supplies online.",/5T2004200_base.jpg,Tissue 20x30 Pearlesence Pewte base image,/5T2004200_base.jpg,Tissue 20x30 Pearlesence Pewte small image,/5T2004200_base.jpg,Tissue 20x30 Pearlesence Pewte thumbnail,,,,,,,,1,0,1,base,0,0
5T2005B,,Default,simple,Default Category/Tissue & Gift Wrap/Gemstone,Tissue 20x30 Gemstone Just,"<div>
<div><font color=#000000 size=2 face=""Verdana, Helvetica""><font size=2>Gold, Silver, and Copper inks are used to create Precious Metal Patterned Printed Tissue Paper.&nbsp; Give a quality image to your in store packaging with these precious metals solids and patterns. Each package contain the following sheet quantities: Items that end in A = 240 sheets/pack.&nbsp; Items that end in B = 200 sheets/pack.&nbsp; There are four packages per case.&nbsp; The sheets measure 20"" x 30"".&nbsp; Click on an image to enlarge. 
<p></p></font></font></div></div>",Precious Metal Patterns Printed Tissue Paper,4.6,1,Taxable Goods,"Catalog, Search",54.91,,,,tissue-20x30-gemstone-just-5T2005B,"Printed Tissue Paper, Precious Metals Tissue Paper",printed tissue paper,"Precious metals printed tissue paper is perfect for retail store gift wrapping and displays, order printed tissue paper and retail supplies online.",/5T2005B_base.jpg,Tissue 20x30 Gemstone Just base image,/5T2005B_base.jpg,Tissue 20x30 Gemstone Just small image,/5T2005B_base.jpg,Tissue 20x30 Gemstone Just thumbnail,,,,,,,,1,0,1,base,0,0
