sku,store_view_code,attribute_set_code,product_type,categories,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,map_price,msrp_price,map_enabled,qty,out_of_stock_qty,website_id,product_websites,manage_stock,use_config_manage_stock,errors
332224,,Default,simple,"Default Category/General Store Operations/Receipt Paper/Cash Register Paper","Register Paper 2-3/4""x165'","Register Paper 2-3/4""x165'",,0,1,"Taxable Goods","Catalog, Search",26.17,,,,"register-paper-2-34""x165'-332224",,,,/332224_base.jpg,"Register Paper 2-3/4""x165' base image",/332224_base.jpg,"Register Paper 2-3/4""x165' small image",/332224_base.jpg,"Register Paper 2-3/4""x165' thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions,General system exception happened"
332228,,Default,simple,"Default Category/No web item","Register Paper 28MM","Register Paper 28MM",,0,0,"Taxable Goods","Catalog, Search",13.42,,,,register-paper-28mm-332228,,,,/332228_base.jpg,"Register Paper 28MM base image",/332228_base.jpg,"Register Paper 28MM small image",/332228_base.jpg,"Register Paper 28MM thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
332230,,Default,simple,"Default Category/No web item","Register Paper 3-1/4""x3"" 1PLY","Register Paper 3-1/4""x3"" 1PLY",,0,0,"Taxable Goods","Catalog, Search",55.38,,,,"register-paper-3-14""x3""-1ply-332230",,,,/332230_base.jpg,"Register Paper 3-1/4""x3"" 1PLY base image",/332230_base.jpg,"Register Paper 3-1/4""x3"" 1PLY small image",/332230_base.jpg,"Register Paper 3-1/4""x3"" 1PLY thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
332234,,Default,simple,"Default Category/No web item","Register Paper 3-1/4"" x3"" W/C","Register Paper 3-1/4"" x3"" W/C",,0,0,"Taxable Goods","Catalog, Search",144.2,,,,"register-paper-3-14""-x3""-wc-332234",,,,/332234_base.jpg,"Register Paper 3-1/4"" x3"" W/C base image",/332234_base.jpg,"Register Paper 3-1/4"" x3"" W/C small image",/332234_base.jpg,"Register Paper 3-1/4"" x3"" W/C thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
332239,,Default,simple,"Default Category/No web item","Register Paper Canary","Register Paper Canary",,0,0,"Taxable Goods","Catalog, Search",45.32,,,,register-paper-canary-332239,,,,/332239_base.jpg,"Register Paper Canary base image",/332239_base.jpg,"Register Paper Canary small image",/332239_base.jpg,"Register Paper Canary thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
332240,,Default,simple,"Default Category/No web item","Register Paper 40MM","Register Paper 40MM",,0,0,"Taxable Goods","Catalog, Search",8.43,,,,register-paper-40mm-332240,,,,/332240_base.jpg,"Register Paper 40MM base image",/332240_base.jpg,"Register Paper 40MM small image",/332240_base.jpg,"Register Paper 40MM thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
332270,,Default,simple,"Default Category/No web item","Adding Machine Paper 2-3/4""","Adding Machine Paper 2-3/4""",,0,0,"Taxable Goods","Catalog, Search",59,,,,"adding-machine-paper-2-34""-332270",,,,/332270_base.jpg,"Adding Machine Paper 2-3/4"" base image",/332270_base.jpg,"Adding Machine Paper 2-3/4"" small image",/332270_base.jpg,"Adding Machine Paper 2-3/4"" thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
338028,,Default,simple,"Default Category/No web item","Register Paper 28MM-48 Rls/Cs","Register Paper 28MM-48 Rls/Cs",,0,0,"Taxable Goods","Catalog, Search",15.2,,,,register-paper-28mm-48-rlscs-338028,,,,/338028_base.jpg,"Register Paper 28MM-48 Rls/Cs base image",/338028_base.jpg,"Register Paper 28MM-48 Rls/Cs small image",/338028_base.jpg,"Register Paper 28MM-48 Rls/Cs thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
340003,,Default,simple,"Default Category/No web item","Laser Labels 2.5"" Circles Wht","Laser Labels 2.5"" Circles Wht",,0,0,"Taxable Goods","Catalog, Search",34.09,,,,"laser-labels-2.5""-circles-wht-340003",,,,/340003_base.jpg,"Laser Labels 2.5"" Circles Wht base image",/340003_base.jpg,"Laser Labels 2.5"" Circles Wht small image",/340003_base.jpg,"Laser Labels 2.5"" Circles Wht thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
34150R,,Default,simple,"Default Category/No web item","Cash Register Samsung ER 150 -","Cash Register Samsung ER 150 -",,0,0,"Taxable Goods","Catalog, Search",93.74,,,,cash-register-samsung-er-150---34150R,,,,/34150R_base.jpg,"Cash Register Samsung ER 150 - base image",/34150R_base.jpg,"Cash Register Samsung ER 150 - small image",/34150R_base.jpg,"Cash Register Samsung ER 150 - thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
