sku,store_view_code,attribute_set_code,product_type,categories,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,map_price,msrp_price,map_enabled,qty,out_of_stock_qty,website_id,product_websites,manage_stock,use_config_manage_stock,errors
450613,,Default,simple,"Default Category/No web item","Peghook Reader Tab 3""","Peghook Reader Tab 3""",,0,0,"Taxable Goods","Catalog, Search",24.12,,,,"peghook-reader-tab-3""-450613",,,,/450613_base.jpg,"Peghook Reader Tab 3"" base image",/450613_base.jpg,"Peghook Reader Tab 3"" small image",/450613_base.jpg,"Peghook Reader Tab 3"" thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
45066,,Default,simple,"Default Category/No web item","Pegboard Scanner Hook 6"" 7","Pegboard Scanner Hook 6"" 7",,0,0,"Taxable Goods","Catalog, Search",48.59,,,,"pegboard-scanner-hook-6""-7-45066",,,,/45066_base.jpg,"Pegboard Scanner Hook 6"" 7 base image",/45066_base.jpg,"Pegboard Scanner Hook 6"" 7 small image",/45066_base.jpg,"Pegboard Scanner Hook 6"" 7 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
45068,,Default,simple,"Default Category/No web item","Pegboard Scanner Hook 8"" 4","Pegboard Scanner Hook 8"" 4",,0,0,"Taxable Goods","Catalog, Search",81.16,,,,"pegboard-scanner-hook-8""-4-45068",,,,/45068_base.jpg,"Pegboard Scanner Hook 8"" 4 base image",/45068_base.jpg,"Pegboard Scanner Hook 8"" 4 small image",/45068_base.jpg,"Pegboard Scanner Hook 8"" 4 thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
450810,,Default,simple,"Default Category/No web item","Pegboard Attached Back Hook","Pegboard Attached Back Hook",,0,0,"Taxable Goods","Catalog, Search",28.04,,,,pegboard-attached-back-hook-450810,,,,/450810_base.jpg,"Pegboard Attached Back Hook base image",/450810_base.jpg,"Pegboard Attached Back Hook small image",/450810_base.jpg,"Pegboard Attached Back Hook thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
450812,,Default,simple,"Default Category/No web item","Pegboard Attached Back Hook","Pegboard Attached Back Hook",,0,0,"Taxable Goods","Catalog, Search",34.19,,,,pegboard-attached-back-hook-450812,,,,/450812_base.jpg,"Pegboard Attached Back Hook base image",/450812_base.jpg,"Pegboard Attached Back Hook small image",/450812_base.jpg,"Pegboard Attached Back Hook thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
45084,,Default,simple,"Default Category/No web item","Pegboard Attached Back Hook 4""","Pegboard Attached Back Hook 4""",,0,0,"Taxable Goods","Catalog, Search",22.13,,,,"pegboard-attached-back-hook-4""-45084",,,,/45084_base.jpg,"Pegboard Attached Back Hook 4"" base image",/45084_base.jpg,"Pegboard Attached Back Hook 4"" small image",/45084_base.jpg,"Pegboard Attached Back Hook 4"" thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
45086,,Default,simple,"Default Category/No web item","Pegboard Attached Back Hook 6""","Pegboard Attached Back Hook 6""",,0,0,"Taxable Goods","Catalog, Search",34.53,,,,"pegboard-attached-back-hook-6""-45086",,,,/45086_base.jpg,"Pegboard Attached Back Hook 6"" base image",/45086_base.jpg,"Pegboard Attached Back Hook 6"" small image",/45086_base.jpg,"Pegboard Attached Back Hook 6"" thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
45088,,Default,simple,"Default Category/No web item","Pegboard Attached Back Hook 8""","Pegboard Attached Back Hook 8""",,0,0,"Taxable Goods","Catalog, Search",27.3,,,,"pegboard-attached-back-hook-8""-45088",,,,/45088_base.jpg,"Pegboard Attached Back Hook 8"" base image",/45088_base.jpg,"Pegboard Attached Back Hook 8"" small image",/45088_base.jpg,"Pegboard Attached Back Hook 8"" thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
4511100,,Default,simple,"Default Category/Racks; Shelving & Wall Systems/Pegboard/Misc. Pegboard Items","Pegboard Loop Hook Standard","Pegboard Loop Hook Standard",,0,1,"Taxable Goods","Catalog, Search",0.25,,,,pegboard-loop-hook-standard-4511100,,,,/4511100_base.jpg,"Pegboard Loop Hook Standard base image",/4511100_base.jpg,"Pegboard Loop Hook Standard small image",/4511100_base.jpg,"Pegboard Loop Hook Standard thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
4.51E+11,,Default,simple,"Default Category/No web item","Boot Sizer Shelf Clip","Boot Sizer Shelf Clip",,0,0,"Taxable Goods","Catalog, Search",37.34,,,,boot-sizer-shelf-clip-451307636603,,,,/451307636603_base.jpg,"Boot Sizer Shelf Clip base image",/451307636603_base.jpg,"Boot Sizer Shelf Clip small image",/451307636603_base.jpg,"Boot Sizer Shelf Clip thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
