sku,store_view_code,attribute_set_code,product_type,categories,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,map_price,msrp_price,map_enabled,qty,out_of_stock_qty,website_id,product_websites,manage_stock,use_config_manage_stock
5612F4911,,Default,simple,Default Category/No web item,"Giftwrap 24""x833' 4911",<div><font size=2 face=Verdana>Shadow Colored Giftwrap<strong> </strong>for Matched Packaging. Match these giftwraps with our beautiful shopping bags for a completely coordinated look for your store.&nbsp;You can even have these giftwrap patterns laminated on your favorite box sizes call us<font color=#000000> </font><font color=#000000><font color=#000000 size=2>800-426-5708<br></font>for details. Order giftwrap by the roll.<br>Roll sizes listed below.<br><font size=2>Click on the image below to see a larger view.</font><br></font></font></div>,Shadow Stripe Colored Giftwrap,24,0,Taxable Goods,"Catalog, Search",178,,,,"giftwrap-24""x833'-4911-5612F4911","Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap","solid color gift wrap, wrapping paper, solid, stripes","Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap",/5612F4911_base.jpg,"Giftwrap 24""x833' 4911 base image",/5612F4911_base.jpg,"Giftwrap 24""x833' 4911 small image",/5612F4911_base.jpg,"Giftwrap 24""x833' 4911 thumbnail",,,,,,,,1,0,1,base,0,0
5612F4991,,Default,simple,Default Category/No web item,"Giftwrap 24""x833' 4991 Vino",<div><font size=2 face=Verdana>Shadow Colored Giftwrap<strong> </strong>for Matched Packaging. Match these giftwraps with our beautiful shopping bags for a completely coordinated look for your store.&nbsp;You can even have these giftwrap patterns laminated on your favorite box sizes call us<font color=#000000> </font><font color=#000000><font color=#000000 size=2>800-426-5708<br></font>for details. Order giftwrap by the roll.<br>Roll sizes listed below.<br><font size=2>Click on the image below to see a larger view.</font><br></font></font></div>,Shadow Stripe Colored Giftwrap,24,0,Taxable Goods,"Catalog, Search",178,,,,"giftwrap-24""x833'-4991-vino-5612F4991","Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap","solid color gift wrap, wrapping paper, solid, stripes","Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap",/5612F4991_base.jpg,"Giftwrap 24""x833' 4991 Vino base image",/5612F4991_base.jpg,"Giftwrap 24""x833' 4991 Vino small image",/5612F4991_base.jpg,"Giftwrap 24""x833' 4991 Vino thumbnail",,,,,,,,1,0,1,base,0,0
5612F5086,,Default,simple,Default Category/No web item,Giftwrap 24x833 5086 Moss,<div><font size=2 face=Verdana>Shadow Colored Giftwrap<strong> </strong>for Matched Packaging. Match these giftwraps with our beautiful shopping bags for a completely coordinated look for your store.&nbsp;You can even have these giftwrap patterns laminated on your favorite box sizes call us<font color=#000000> </font><font color=#000000><font color=#000000 size=2>800-426-5708<br></font>for details. Order giftwrap by the roll.<br>Roll sizes listed below.<br><font size=2>Click on the image below to see a larger view.</font><br></font></font></div>,Shadow Stripe Colored Giftwrap,24,0,Taxable Goods,"Catalog, Search",192,,,,giftwrap-24x833-5086-moss-5612F5086,"Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap","solid color gift wrap, wrapping paper, solid, stripes","Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap",/5612F5086_base.jpg,Giftwrap 24x833 5086 Moss base image,/5612F5086_base.jpg,Giftwrap 24x833 5086 Moss small image,/5612F5086_base.jpg,Giftwrap 24x833 5086 Moss thumbnail,,,,,,,,1,0,1,base,0,0
5612F5107,,Default,simple,Default Category/No web item,Giftwrap 24x833 5107 Fruit,<div><font size=2 face=Verdana>Shadow Colored Giftwrap<strong> </strong>for Matched Packaging. Match these giftwraps with our beautiful shopping bags for a completely coordinated look for your store.&nbsp;You can even have these giftwrap patterns laminated on your favorite box sizes call us<font color=#000000> </font><font color=#000000><font color=#000000 size=2>800-426-5708<br></font>for details. Order giftwrap by the roll.<br>Roll sizes listed below.<br><font size=2>Click on the image below to see a larger view.</font><br></font></font></div>,Shadow Stripe Colored Giftwrap,24,0,Taxable Goods,"Catalog, Search",192,,,,giftwrap-24x833-5107-fruit-5612F5107,"Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap","solid color gift wrap, wrapping paper, solid, stripes","Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap",/5612F5107_base.jpg,Giftwrap 24x833 5107 Fruit base image,/5612F5107_base.jpg,Giftwrap 24x833 5107 Fruit small image,/5612F5107_base.jpg,Giftwrap 24x833 5107 Fruit thumbnail,,,,,,,,1,0,1,base,0,0
5612F5130,,Default,simple,Default Category/No web item,Giftwrap 24x833 5130 Copper,<div><font size=2 face=Verdana>Shadow Colored Giftwrap<strong> </strong>for Matched Packaging. Match these giftwraps with our beautiful shopping bags for a completely coordinated look for your store.&nbsp;You can even have these giftwrap patterns laminated on your favorite box sizes call us<font color=#000000> </font><font color=#000000><font color=#000000 size=2>800-426-5708<br></font>for details. Order giftwrap by the roll.<br>Roll sizes listed below.<br><font size=2>Click on the image below to see a larger view.</font><br></font></font></div>,Shadow Stripe Colored Giftwrap,27.6,0,Taxable Goods,"Catalog, Search",215.04,,,,giftwrap-24x833-5130-copper-5612F5130,"Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap","solid color gift wrap, wrapping paper, solid, stripes","Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap",/5612F5130_base.jpg,Giftwrap 24x833 5130 Copper base image,/5612F5130_base.jpg,Giftwrap 24x833 5130 Copper small image,/5612F5130_base.jpg,Giftwrap 24x833 5130 Copper thumbnail,,,,,,,,1,0,1,base,0,0
5612F5131,,Default,simple,Default Category/No web item,Giftwrap 24x833 5131 Gold Rush,<div><font size=2 face=Verdana>Shadow Colored Giftwrap<strong> </strong>for Matched Packaging. Match these giftwraps with our beautiful shopping bags for a completely coordinated look for your store.&nbsp;You can even have these giftwrap patterns laminated on your favorite box sizes call us<font color=#000000> </font><font color=#000000><font color=#000000 size=2>800-426-5708<br></font>for details. Order giftwrap by the roll.<br>Roll sizes listed below.<br><font size=2>Click on the image below to see a larger view.</font><br></font></font></div>,Shadow Stripe Colored Giftwrap,27.6,0,Taxable Goods,"Catalog, Search",215.04,,,,giftwrap-24x833-5131-gold-rush-5612F5131,"Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap","solid color gift wrap, wrapping paper, solid, stripes","Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap",/5612F5131_base.jpg,Giftwrap 24x833 5131 Gold Rush base image,/5612F5131_base.jpg,Giftwrap 24x833 5131 Gold Rush small image,/5612F5131_base.jpg,Giftwrap 24x833 5131 Gold Rush thumbnail,,,,,,,,1,0,1,base,0,0
5612F5132,,Default,simple,Default Category/No web item,Giftwrap 24x833 5132 Hi Ho,<div><font size=2 face=Verdana>Shadow Colored Giftwrap<strong> </strong>for Matched Packaging. Match these giftwraps with our beautiful shopping bags for a completely coordinated look for your store.&nbsp;You can even have these giftwrap patterns laminated on your favorite box sizes call us<font color=#000000> </font><font color=#000000><font color=#000000 size=2>800-426-5708<br></font>for details. Order giftwrap by the roll.<br>Roll sizes listed below.<br><font size=2>Click on the image below to see a larger view.</font><br></font></font></div>,Shadow Stripe Colored Giftwrap,27.6,0,Taxable Goods,"Catalog, Search",215.04,,,,giftwrap-24x833-5132-hi-ho-5612F5132,"Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap","solid color gift wrap, wrapping paper, solid, stripes","Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap",/5612F5132_base.jpg,Giftwrap 24x833 5132 Hi Ho base image,/5612F5132_base.jpg,Giftwrap 24x833 5132 Hi Ho small image,/5612F5132_base.jpg,Giftwrap 24x833 5132 Hi Ho thumbnail,,,,,,,,1,0,1,base,0,0
5612F5162,,Default,simple,Default Category/No web item,Giftwrap 24x833 5162 Fresh,<div><font size=2 face=Verdana>Shadow Colored Giftwrap<strong> </strong>for Matched Packaging. Match these giftwraps with our beautiful shopping bags for a completely coordinated look for your store.&nbsp;You can even have these giftwrap patterns laminated on your favorite box sizes call us<font color=#000000> </font><font color=#000000><font color=#000000 size=2>800-426-5708<br></font>for details. Order giftwrap by the roll.<br>Roll sizes listed below.<br><font size=2>Click on the image below to see a larger view.</font><br></font></font></div>,Shadow Stripe Colored Giftwrap,24,0,Taxable Goods,"Catalog, Search",192,,,,giftwrap-24x833-5162-fresh-5612F5162,"Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap","solid color gift wrap, wrapping paper, solid, stripes","Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap",/5612F5162_base.jpg,Giftwrap 24x833 5162 Fresh base image,/5612F5162_base.jpg,Giftwrap 24x833 5162 Fresh small image,/5612F5162_base.jpg,Giftwrap 24x833 5162 Fresh thumbnail,,,,,,,,1,0,1,base,0,0
5612F5601,,Default,simple,Default Category/No web item,Giftwrap 24x833 5601 Fire,<div><font size=2 face=Verdana>Shadow Colored Giftwrap<strong> </strong>for Matched Packaging. Match these giftwraps with our beautiful shopping bags for a completely coordinated look for your store.&nbsp;You can even have these giftwrap patterns laminated on your favorite box sizes call us<font color=#000000> </font><font color=#000000><font color=#000000 size=2>800-426-5708<br></font>for details. Order giftwrap by the roll.<br>Roll sizes listed below.<br><font size=2>Click on the image below to see a larger view.</font><br></font></font></div>,Shadow Stripe Colored Giftwrap,27.6,0,Taxable Goods,"Catalog, Search",215.04,,,,giftwrap-24x833-5601-fire-5612F5601,"Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap","solid color gift wrap, wrapping paper, solid, stripes","Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap",/5612F5601_base.jpg,Giftwrap 24x833 5601 Fire base image,/5612F5601_base.jpg,Giftwrap 24x833 5601 Fire small image,/5612F5601_base.jpg,Giftwrap 24x833 5601 Fire thumbnail,,,,,,,,1,0,1,base,0,0
5612F5611,,Default,simple,Default Category/No web item,Giftwrap 24x833 5611 Black,<div><font size=2 face=Verdana>Shadow Colored Giftwrap<strong> </strong>for Matched Packaging. Match these giftwraps with our beautiful shopping bags for a completely coordinated look for your store.&nbsp;You can even have these giftwrap patterns laminated on your favorite box sizes call us<font color=#000000> </font><font color=#000000><font color=#000000 size=2>800-426-5708<br></font>for details. Order giftwrap by the roll.<br>Roll sizes listed below.<br><font size=2>Click on the image below to see a larger view.</font><br></font></font></div>,Shadow Stripe Colored Giftwrap,27.6,0,Taxable Goods,"Catalog, Search",192,,,,giftwrap-24x833-5611-black-5612F5611,"Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap","solid color gift wrap, wrapping paper, solid, stripes","Gift Wrap and Retail Store Packaging, Store Supplies and Gift Wrap",/5612F5611_base.jpg,Giftwrap 24x833 5611 Black base image,/5612F5611_base.jpg,Giftwrap 24x833 5611 Black small image,/5612F5611_base.jpg,Giftwrap 24x833 5611 Black thumbnail,,,,,,,,1,0,1,base,0,0
