sku,store_view_code,attribute_set_code,product_type,categories,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,map_price,msrp_price,map_enabled,qty,out_of_stock_qty,website_id,product_websites,manage_stock,use_config_manage_stock,errors
57381B,,Default,simple,"Default Category/Shopping Bags/Plastic Bags/Heavy Duty Lo Density Plastic Bags/Flat Merchandise Bags","Bags LO D 15x18+3 2.25MIL Blac","Bags LO D 15x18+3 2.25MIL Blac",,0,1,"Taxable Goods","Catalog, Search",121.43,,,,bags-lo-d-15x18+3-2.25mil-blac-57381B,,,,/57381B_base.jpg,"Bags LO D 15x18+3 2.25MIL Blac base image",/57381B_base.jpg,"Bags LO D 15x18+3 2.25MIL Blac small image",/57381B_base.jpg,"Bags LO D 15x18+3 2.25MIL Blac thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
57387,,Default,simple,"Default Category/Shopping Bags/Plastic Bags/Heavy Duty Lo Density Plastic Bags/Super Gloss","Bags LO D 15x18+3 2.25MIL","Bags LO D 15x18+3 2.25MIL",,0,1,"Taxable Goods","Catalog, Search",121.43,,,,bags-lo-d-15x18+3-2.25mil-57387,,,,/57387_base.jpg,"Bags LO D 15x18+3 2.25MIL base image",/57387_base.jpg,"Bags LO D 15x18+3 2.25MIL small image",/57387_base.jpg,"Bags LO D 15x18+3 2.25MIL thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
5738M,,Default,simple,"Default Category/Shopping Bags/Plastic Bags/Heavy Duty Lo Density Plastic Bags/Flat Merchandise Bags","Bags LO D 15x18+3 2.25 Mil","Bags LO D 15x18+3 2.25 Mil",,0,1,"Taxable Goods","Catalog, Search",121.43,,,,bags-lo-d-15x18+3-2.25-mil-5738M,,,,/5738M_base.jpg,"Bags LO D 15x18+3 2.25 Mil base image",/5738M_base.jpg,"Bags LO D 15x18+3 2.25 Mil small image",/5738M_base.jpg,"Bags LO D 15x18+3 2.25 Mil thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
5738T,,Default,simple,"Default Category/Shopping Bags/Plastic Bags/Heavy Duty Lo Density Plastic Bags/Flat Merchandise Bags","Bags LO D 15x18+3 2.25MIL Teal","Bags LO D 15x18+3 2.25MIL Teal",,0,1,"Taxable Goods","Catalog, Search",121.43,,,,bags-lo-d-15x18+3-2.25mil-teal-5738T,,,,/5738T_base.jpg,"Bags LO D 15x18+3 2.25MIL Teal base image",/5738T_base.jpg,"Bags LO D 15x18+3 2.25MIL Teal small image",/5738T_base.jpg,"Bags LO D 15x18+3 2.25MIL Teal thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
57495024,,Default,simple,"Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia","Wraphia Matte 500 YD Oatmeal","Wraphia Matte 500 YD Oatmeal",,0,1,"Taxable Goods","Catalog, Search",27.06,,,,wraphia-matte-500-yd-oatmeal-57495024,,,,/57495024_base.jpg,"Wraphia Matte 500 YD Oatmeal base image",/57495024_base.jpg,"Wraphia Matte 500 YD Oatmeal small image",/57495024_base.jpg,"Wraphia Matte 500 YD Oatmeal thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
57500056,,Default,simple,"Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia","Wraphia Pearlized Daffodil","Wraphia Pearlized Daffodil",,0,1,"Taxable Goods","Catalog, Search",5.11,,,,wraphia-pearlized-daffodil-57500056,,,,/57500056_base.jpg,"Wraphia Pearlized Daffodil base image",/57500056_base.jpg,"Wraphia Pearlized Daffodil small image",/57500056_base.jpg,"Wraphia Pearlized Daffodil thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
5769813,,Default,simple,"Default Category/Boxes & Packaging/Place Holder","Raffia 2 oz Red","Raffia 2 oz Red",,0,1,"Taxable Goods","Catalog, Search",4.63,,,,raffia-2-oz-red-5769813,,,,/5769813_base.jpg,"Raffia 2 oz Red base image",/5769813_base.jpg,"Raffia 2 oz Red small image",/5769813_base.jpg,"Raffia 2 oz Red thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
5769818,,Default,simple,"Default Category/Boxes & Packaging/Place Holder","Raffia 2 oz Olive Green","Raffia 2 oz Olive Green",,0,1,"Taxable Goods","Catalog, Search",4.63,,,,raffia-2-oz-olive-green-5769818,,,,/5769818_base.jpg,"Raffia 2 oz Olive Green base image",/5769818_base.jpg,"Raffia 2 oz Olive Green small image",/5769818_base.jpg,"Raffia 2 oz Olive Green thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
5769822,,Default,simple,"Default Category/Boxes & Packaging/Place Holder","Raffia 2 oz Cerise","Raffia 2 oz Cerise",,0,1,"Taxable Goods","Catalog, Search",4.63,,,,raffia-2-oz-cerise-5769822,,,,/5769822_base.jpg,"Raffia 2 oz Cerise base image",/5769822_base.jpg,"Raffia 2 oz Cerise small image",/5769822_base.jpg,"Raffia 2 oz Cerise thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
5769831,,Default,simple,"Default Category/Boxes & Packaging/Place Holder","Raffia 2 oz Seafoam","Raffia 2 oz Seafoam",,0,1,"Taxable Goods","Catalog, Search",4.63,,,,raffia-2-oz-seafoam-5769831,,,,/5769831_base.jpg,"Raffia 2 oz Seafoam base image",/5769831_base.jpg,"Raffia 2 oz Seafoam small image",/5769831_base.jpg,"Raffia 2 oz Seafoam thumbnail",,,,,,,,1,0,1,base,0,0,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
